candidate_id,district,party,age,incumbency,prior_vote_share,poll_trend,sns_posts,sns_likes,sns_shares,poster_path,poster_r,poster_g,poster_b,won
132,District_47,Party_B,70,0,0.4993328920708137,1.5033983017671506,透明性の高い行政と効率的な予算運用を推進します。 ボランティア募集中,202,46,posters/poster_132.png,38.17352294921875,239.7816162109375,134.9855194091797,1
133,District_22,Party_D,37,0,0.6947084281381004,0.8773622905756714,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,194,54,posters/poster_133.png,193.86837768554688,161.93167114257812,248.7594757080078,1
134,District_35,Party_A,68,0,0.5818581497261821,1.8119801241348714,防災・減災を強化し、暮らしを守ります。 応援お願いします,218,57,posters/poster_134.png,120.014892578125,146.96109008789062,116.02301025390625,0
135,District_48,Party_A,31,1,0.5318008715551752,0.35792572869176864,透明性の高い行政と効率的な予算運用を推進します。 応援お願いします,204,50,posters/poster_135.png,51.15269470214844,226.8014373779297,85.08476257324219,1
136,District_45,Party_C,38,0,0.2362112503943383,-0.6514180036144483,地域の課題に取り組みます。皆さんの声を政策に反映します。 応援お願いします,219,43,posters/poster_136.png,165.92108154296875,28.204208374023438,149.95388793945312,0
137,District_23,Party_C,68,1,0.6315210669633584,-0.48388583405432156,透明性の高い行政と効率的な予算運用を推進します。 ボランティア募集中,186,37,posters/poster_137.png,125.00473022460938,209.8475341796875,92.06568908691406,1
138,District_11,Party_B,36,0,0.7764683308921863,1.1312527903977379,地域の課題に取り組みます。皆さんの声を政策に反映します。 説明会を開催,205,56,posters/poster_138.png,194.857666015625,123.0093994140625,253.73333740234375,1
139,District_38,Party_B,56,1,0.2176366674539044,-0.27474749517441743,安心安全なまちづくり、教育・福祉を充実させます。 政策意見募集中,196,52,posters/poster_139.png,129.99472045898438,234.77940368652344,129.99472045898438,1
140,District_43,Party_A,36,0,0.47948768421214916,-0.4895394436915037,透明性の高い行政と効率的な予算運用を推進します。 ライブ配信します,212,52,posters/poster_140.png,80.09652709960938,37.18377685546875,225.79989624023438,1
141,District_23,Party_C,26,0,0.7126310560217475,0.6225563333425816,透明性の高い行政と効率的な予算運用を推進します。 ライブ配信します,200,59,posters/poster_141.png,232.80609130859375,153.95126342773438,101.04873657226562,1
142,District_25,Party_D,49,1,0.2571569047727758,-1.3250764709360472,地域の課題に取り組みます。皆さんの声を政策に反映します。 ボランティア募集中,196,52,posters/poster_142.png,194.86834716796875,182.89199829101562,150.95433044433594,1
143,District_45,Party_C,55,0,0.2440980483980076,1.0730521590031268,地域の課題に取り組みます。皆さんの声を政策に反映します。 政策意見募集中,184,46,posters/poster_143.png,139.9749298095703,4.2454376220703125,25.203903198242188,1
144,District_39,Party_D,44,1,0.7691500129108604,-0.7420197415569786,小さな声を大切に、持続可能な地域をめざします。 ボランティア募集中,195,47,posters/poster_144.png,179.89495849609375,112.03083801269531,97.06080627441406,1
145,District_40,Party_C,68,0,0.7185297066045013,-1.304655395807425,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,202,40,posters/poster_145.png,20.21551513671875,157.93893432617188,224.80422973632812,1
146,District_3,Party_C,25,0,0.47131941697006124,-0.18999438718237946,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,200,70,posters/poster_146.png,150.95167541503906,166.9186553955078,211.82566833496094,0
147,District_12,Party_B,74,1,0.5480673378172809,0.4483902936158614,安心安全なまちづくり、教育・福祉を充実させます。 説明会を開催,189,47,posters/poster_147.png,186.88937377929688,138.97848510742188,84.08094787597656,1
148,District_17,Party_D,69,0,0.7638918751561052,-0.7326841912576191,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,186,42,posters/poster_148.png,58.14726257324219,238.76373291015625,38.189453125,0
149,District_10,Party_B,71,1,0.7028691737888662,0.5054271466248177,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,230,50,posters/poster_149.png,186.8772735595703,46.16802978515625,201.84637451171875,1
150,District_1,Party_C,64,1,0.26786589144594386,0.6180287109836201,防災・減災を強化し、暮らしを守ります。 応援お願いします,215,52,posters/poster_150.png,231.78672790527344,187.87652587890625,133.98675537109375,1
151,District_38,Party_D,30,0,0.7198632005165873,0.14103665582256417,小さな声を大切に、持続可能な地域をめざします。 応援お願いします,177,40,posters/poster_151.png,119.01564025878906,240.7906036376953,12.212905883789062,0
152,District_40,Party_C,28,1,0.6847075651647552,0.7214662737850742,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,197,40,posters/poster_152.png,32.187042236328125,236.78575134277344,153.94810485839844,1
153,District_42,Party_D,39,1,0.5658990832992168,0.6353969322148971,地域の課題に取り組みます。皆さんの声を政策に反映します。 ボランティア募集中,203,51,posters/poster_153.png,23.208740234375,19.21649169921875,154.94509887695312,1
154,District_32,Party_A,59,0,0.2439175542610662,1.642015160136369,地域の課題に取り組みます。皆さんの声を政策に反映します。 ボランティア募集中,205,47,posters/poster_154.png,69.11729431152344,197.8584747314453,231.7902374267578,1
155,District_24,Party_D,30,1,0.6882597729917519,1.0098170893426341,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,179,50,posters/poster_155.png,211.82992553710938,50.15606689453125,249.75323486328125,1
156,District_40,Party_D,67,1,0.6877914432296561,-0.2526856880009639,小さな声を大切に、持続可能な地域をめざします。 応援お願いします,226,64,posters/poster_156.png,188.87265014648438,111.03408813476562,226.7941131591797,1
157,District_29,Party_B,28,0,0.37092374117715377,0.3920845297008694,小さな声を大切に、持続可能な地域をめざします。 応援お願いします,192,51,posters/poster_157.png,187.8870849609375,182.89659118652344,31.180191040039062,1
158,District_26,Party_C,42,0,0.7860351431975474,0.09143412755899637,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,181,57,posters/poster_158.png,231.77774047851562,46.17303466796875,108.04150390625,1
159,District_42,Party_A,73,1,0.3539376702208183,1.3144024247694728,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,238,57,posters/poster_159.png,124.00724792480469,64.13163757324219,105.0465087890625,1
160,District_5,Party_B,66,0,0.20155040890698944,0.24749779683721096,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,204,53,posters/poster_160.png,119.01785278320312,167.9150848388672,75.11012268066406,1
161,District_39,Party_A,66,1,0.4120528275816309,2.25045476781627,小さな声を大切に、持続可能な地域をめざします。 ボランティア募集中,188,45,posters/poster_161.png,66.116943359375,127.99899291992188,89.072998046875,1
162,District_8,Party_A,34,1,0.6599936811202436,-0.24480024180630117,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,183,59,posters/poster_162.png,182.888427734375,121.01307678222656,164.9243621826172,1
163,District_2,Party_B,46,0,0.5851829002659596,-1.127504337740596,小さな声を大切に、持続可能な地域をめざします。 応援お願いします,204,44,posters/poster_163.png,64.13047790527344,214.82025146484375,58.14265441894531,1
164,District_48,Party_A,49,1,0.2818638515340399,-0.8036745679697308,透明性の高い行政と効率的な予算運用を推進します。 政策意見募集中,197,41,posters/poster_164.png,184.88153076171875,55.14933776855469,230.7864227294922,1
165,District_33,Party_B,66,1,0.6635736364696296,1.6391168054440675,防災・減災を強化し、暮らしを守ります。 応援お願いします,190,52,posters/poster_165.png,153.945068359375,233.77967834472656,15.232925415039062,1
166,District_4,Party_D,30,0,0.24165430564765605,-0.7590404472086483,透明性の高い行政と効率的な予算運用を推進します。 政策意見募集中,214,51,posters/poster_166.png,55.15400695800781,250.737548828125,226.78846740722656,0
167,District_5,Party_A,68,0,0.3998011478349188,0.033458770992302565,小さな声を大切に、持続可能な地域をめざします。 説明会を開催,207,55,posters/poster_167.png,75.10104370117188,33.18177795410156,64.12226867675781,1
168,District_18,Party_C,68,0,0.776999441572888,1.3112102303923998,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,185,48,posters/poster_168.png,149.95098876953125,231.77182006835938,219.79820251464844,1
169,District_7,Party_A,40,1,0.6772699764738376,0.6944063189453711,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,226,48,posters/poster_169.png,219.8032989501953,230.77976989746094,116.02456665039062,0
170,District_27,Party_C,64,1,0.34619402963832,-0.6486625870488699,透明性の高い行政と効率的な予算運用を推進します。 政策意見募集中,189,59,posters/poster_170.png,211.8400421142578,48.15061950683594,159.9384765625,1
171,District_28,Party_C,58,0,0.2705894170841352,0.2733763479442672,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,188,47,posters/poster_171.png,78.08392333984375,241.8054962158203,34.158660888671875,1
172,District_6,Party_A,25,0,0.4381889102445701,2.15574316320679,地域の課題に取り組みます。皆さんの声を政策に反映します。 政策意見募集中,201,58,posters/poster_172.png,49.1422119140625,189.88671875,66.11143493652344,0
173,District_36,Party_A,66,0,0.5767700316635815,-1.13145302065243,防災・減災を強化し、暮らしを守ります。 説明会を開催,207,55,posters/poster_173.png,167.92518615722656,62.12107849121094,209.8475341796875,1
174,District_23,Party_D,38,0,0.4417881072590969,0.5365098435704035,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,194,53,posters/poster_174.png,158.94158935546875,179.90231323242188,53.138397216796875,1
175,District_37,Party_B,57,1,0.4922371512913616,-0.8984679817910373,安心安全なまちづくり、教育・福祉を充実させます。 政策意見募集中,204,42,posters/poster_175.png,114.02505493164062,55.13517761230469,178.90380859375,1
176,District_36,Party_C,49,1,0.2730571466751649,0.950796300336148,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,188,56,posters/poster_176.png,115.024169921875,218.8240509033203,13.2203369140625,1
177,District_39,Party_C,55,0,0.4637070131797461,-3.388428082656393,地域の課題に取り組みます。皆さんの声を政策に反映します。 ボランティア募集中,179,44,posters/poster_177.png,138.9801025390625,157.9477081298828,172.9215850830078,0
178,District_23,Party_A,43,0,0.5386646544073296,-0.5626002816536924,安心安全なまちづくり、教育・福祉を充実させます。 ボランティア募集中,199,52,posters/poster_178.png,204.8465576171875,35.183013916015625,72.10972595214844,1
179,District_48,Party_A,33,0,0.2728309636534574,-0.6015836814142763,地域の課題に取り組みます。皆さんの声を政策に反映します。 説明会を開催,192,54,posters/poster_179.png,110.03366088867188,191.87596130371094,213.83358764648438,1
180,District_30,Party_C,63,0,0.33958732313760864,-0.5928279373794895,安心安全なまちづくり、教育・福祉を充実させます。 ライブ配信します,206,55,posters/poster_180.png,158.93235778808594,165.91722106933594,43.18186950683594,1
181,District_4,Party_B,59,0,0.4484778515173563,-0.5073327753885459,安心安全なまちづくり、教育・福祉を充実させます。 説明会を開催,215,56,posters/poster_181.png,25.200637817382812,41.16932678222656,138.97743225097656,1
182,District_29,Party_D,51,0,0.6742026415160889,1.7492416220435278,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,186,46,posters/poster_182.png,225.79623413085938,211.8251495361328,138.97616577148438,1
183,District_14,Party_A,42,0,0.22557992557221965,0.7940170735411335,小さな声を大切に、持続可能な地域をめざします。 政策意見募集中,195,53,posters/poster_183.png,56.15092468261719,144.96319580078125,248.74371337890625,1
184,District_34,Party_C,50,0,0.7187962352842507,0.7323450544216452,地域の課題に取り組みます。皆さんの声を政策に反映します。 ボランティア募集中,214,59,posters/poster_184.png,201.84228515625,28.210708618164062,3.2635498046875,0
185,District_14,Party_C,73,1,0.6721420317531772,-1.238295688376046,安心安全なまちづくり、教育・福祉を充実させます。 ボランティア募集中,192,49,posters/poster_185.png,129.99449157714844,147.95619201660156,166.9161376953125,0
186,District_8,Party_A,64,0,0.5823208860849683,0.742095372009307,透明性の高い行政と効率的な予算運用を推進します。 政策意見募集中,206,36,posters/poster_186.png,89.08392333984375,66.13426208496094,193.85487365722656,1
187,District_35,Party_B,56,1,0.465963852466171,0.2992925804064919,防災・減災を強化し、暮らしを守ります。 説明会を開催,167,55,posters/poster_187.png,180.89398193359375,36.18107604980469,202.85060119628906,1
188,District_48,Party_A,59,0,0.7739008389796882,-0.8024927332116473,透明性の高い行政と効率的な予算運用を推進します。 応援お願いします,191,56,posters/poster_188.png,234.75941467285156,39.1982421875,159.9272918701172,1
189,District_37,Party_D,67,0,0.5297696262313547,1.298811324847052,防災・減災を強化し、暮らしを守ります。 政策意見募集中,215,48,posters/poster_189.png,212.81336975097656,147.95504760742188,58.15179443359375,1
190,District_26,Party_A,41,0,0.6615338887028803,-1.4218106667418438,小さな声を大切に、持続可能な地域をめざします。 ボランティア募集中,187,52,posters/poster_190.png,234.7747039794922,184.87953186035156,45.17286682128906,0
191,District_28,Party_A,74,0,0.2751401422596963,1.5013336519554867,安心安全なまちづくり、教育・福祉を充実させます。 政策意見募集中,199,50,posters/poster_191.png,204.85255432128906,40.16658020019531,201.85842895507812,1
192,District_20,Party_C,56,1,0.27685744781972005,0.5568208407749982,安心安全なまちづくり、教育・福祉を充実させます。 ライブ配信します,188,49,posters/poster_192.png,86.08358764648438,39.178436279296875,58.14009094238281,1
193,District_34,Party_B,46,0,0.7569905197091462,-0.21037015856104574,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,207,54,posters/poster_193.png,75.10794067382812,120.015380859375,52.15509033203125,0
194,District_10,Party_C,36,1,0.351344612104017,-0.24869112618354708,安心安全なまちづくり、教育・福祉を充実させます。 ボランティア募集中,216,56,posters/poster_194.png,78.10211181640625,38.18450927734375,90.07759094238281,1
195,District_50,Party_D,46,1,0.36159877898121506,1.6073455760199926,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,202,40,posters/poster_195.png,228.7898712158203,164.92221069335938,160.9307098388672,1
196,District_10,Party_D,74,0,0.5035116157710975,0.49444341408361847,地域の課題に取り組みます。皆さんの声を政策に反映します。 政策意見募集中,202,50,posters/poster_196.png,225.7905731201172,154.94143676757812,139.9732666015625,1
197,District_38,Party_A,53,0,0.5463036699725301,0.7236136191777794,小さな声を大切に、持続可能な地域をめざします。 説明会を開催,219,42,posters/poster_197.png,37.173980712890625,157.94143676757812,235.79136657714844,0
198,District_29,Party_A,68,1,0.7950859708096181,-0.20902325728602528,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,214,51,posters/poster_198.png,145.9595489501953,39.19337463378906,46.177825927734375,1
199,District_40,Party_D,51,1,0.42515594266559986,-0.8505204542093001,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,201,58,posters/poster_199.png,21.226547241210938,229.78176879882812,96.06687927246094,0
200,District_21,Party_D,38,0,0.7748440880716283,-1.449856565480906,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,183,47,posters/poster_200.png,31.210281372070312,229.77658081054688,52.16456604003906,0
201,District_22,Party_A,48,0,0.2826937394955413,-1.106308181228342,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,207,42,posters/poster_201.png,20.213134765625,126.00288391113281,223.8085479736328,1
202,District_29,Party_B,69,0,0.5529213601690344,2.2142515234622757,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,173,51,posters/poster_202.png,143.9654998779297,197.8520965576172,208.82908630371094,1
203,District_50,Party_C,58,1,0.5612873864314887,-0.2960172273298979,防災・減災を強化し、暮らしを守ります。 応援お願いします,206,54,posters/poster_203.png,170.90701293945312,33.20173645019531,167.91351318359375,0
204,District_7,Party_D,55,1,0.5121779461511925,-0.9045146889894328,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,210,47,posters/poster_204.png,76.11058044433594,169.9087677001953,41.18556213378906,1
205,District_38,Party_B,71,1,0.7598679988061348,-0.30309294439469225,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,206,53,posters/poster_205.png,199.84400939941406,66.13250732421875,43.181915283203125,1
206,District_20,Party_D,30,1,0.6483317526452227,0.3037803094905055,小さな声を大切に、持続可能な地域をめざします。 ボランティア募集中,208,52,posters/poster_206.png,47.17787170410156,215.80447387695312,184.87303161621094,0
207,District_2,Party_C,43,0,0.4577940876433611,-1.3766915406380817,小さな声を大切に、持続可能な地域をめざします。 ボランティア募集中,219,43,posters/poster_207.png,109.03718566894531,173.9066925048828,247.7582550048828,1
208,District_13,Party_B,29,1,0.5787023875740238,0.09990554390240976,安心安全なまちづくり、教育・福祉を充実させます。 ボランティア募集中,188,48,posters/poster_208.png,39.20050048828125,150.94688415527344,51.17338562011719,1
209,District_33,Party_A,45,0,0.23423283269075262,0.14596160971315017,小さな声を大切に、持続可能な地域をめざします。 説明会を開催,191,44,posters/poster_209.png,67.13385009765625,191.857421875,78.10942077636719,0
210,District_11,Party_B,66,1,0.36088341205730806,0.1739160838337627,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,167,51,posters/poster_210.png,223.8085479736328,22.209381103515625,209.83644104003906,1
211,District_24,Party_B,51,0,0.7399000074123636,-0.16925088405630662,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,228,48,posters/poster_211.png,144.96868896484375,228.8184814453125,119.01519775390625,0
212,District_35,Party_B,45,0,0.5925047608844447,0.2935579321666293,小さな声を大切に、持続可能な地域をめざします。 政策意見募集中,198,52,posters/poster_212.png,99.0543212890625,187.8849334716797,224.81443786621094,1
213,District_30,Party_C,74,1,0.45079396032229063,-1.356581804623405,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,177,44,posters/poster_213.png,213.83212280273438,82.08840942382812,102.04939270019531,1
214,District_39,Party_B,63,1,0.5261229304055877,-0.08264778503818894,小さな声を大切に、持続可能な地域をめざします。 応援お願いします,199,54,posters/poster_214.png,245.7689666748047,189.87799072265625,52.14715576171875,1
215,District_46,Party_A,63,0,0.23736386352913139,-0.8290169196583627,小さな声を大切に、持続可能な地域をめざします。 応援お願いします,200,49,posters/poster_215.png,82.08920288085938,138.9774169921875,229.79933166503906,0
216,District_33,Party_B,56,0,0.2988238120593776,1.1619338134560961,透明性の高い行政と効率的な予算運用を推進します。 応援お願いします,201,59,posters/poster_216.png,113.029052734375,229.79354858398438,177.89833068847656,1
217,District_2,Party_D,52,1,0.2163004527353359,-0.7683649473140721,地域の課題に取り組みます。皆さんの声を政策に反映します。 政策意見募集中,173,61,posters/poster_217.png,190.8848876953125,120.01348876953125,196.87411499023438,1
218,District_6,Party_C,30,0,0.4710180915390097,-0.8133546477889175,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,198,43,posters/poster_218.png,162.92645263671875,50.16047668457031,170.90988159179688,1
219,District_10,Party_B,65,1,0.5807494505301823,-0.20528027419497888,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,213,62,posters/poster_219.png,240.77125549316406,71.11376953125,239.7732391357422,1
220,District_29,Party_A,44,1,0.2996205880497173,-1.5656718730282173,地域の課題に取り組みます。皆さんの声を政策に反映します。 応援お願いします,221,50,posters/poster_220.png,130.99264526367188,110.03672790527344,76.1080322265625,1
221,District_36,Party_D,32,1,0.5925755313949772,1.297754985259672,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,183,52,posters/poster_221.png,121.01237487792969,153.9496307373047,62.12451171875,0
222,District_4,Party_B,36,1,0.39180009946432687,-0.009086574726255944,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,181,41,posters/poster_222.png,233.78562927246094,32.19255065917969,56.14414978027344,1
223,District_32,Party_A,28,1,0.7341548318106814,0.30312296159184327,防災・減災を強化し、暮らしを守ります。 説明会を開催,175,43,posters/poster_223.png,123.00906372070312,73.11199951171875,148.9560089111328,1
224,District_28,Party_A,74,0,0.6557494460687792,-1.327936513768452,防災・減災を強化し、暮らしを守ります。 ライブ配信します,189,60,posters/poster_224.png,123.00907897949219,212.82359313964844,95.0670166015625,1
225,District_43,Party_A,52,1,0.26038248711412004,1.0831785970562564,防災・減災を強化し、暮らしを守ります。 ライブ配信します,189,47,posters/poster_225.png,34.193572998046875,10.24334716796875,198.851806640625,1
226,District_31,Party_A,47,1,0.4114249679657927,-0.10302320139721578,透明性の高い行政と効率的な予算運用を推進します。 ライブ配信します,181,46,posters/poster_226.png,128.9969482421875,8.254318237304688,181.884033203125,1
227,District_5,Party_C,63,0,0.593169445814995,1.2251323481678744,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,175,59,posters/poster_227.png,169.91827392578125,68.11451721191406,22.203033447265625,1
228,District_23,Party_C,45,0,0.3823678407444343,0.513907849658915,安心安全なまちづくり、教育・福祉を充実させます。 政策意見募集中,218,56,posters/poster_228.png,244.74351501464844,93.07533264160156,69.12771606445312,1
229,District_5,Party_D,57,1,0.20011303973394914,0.17958178193959795,地域の課題に取り組みます。皆さんの声を政策に反映します。 ライブ配信します,184,47,posters/poster_229.png,103.05210876464844,22.224594116210938,102.05413818359375,1
230,District_3,Party_C,59,0,0.6814125974955586,-0.3776508613345567,小さな声を大切に、持続可能な地域をめざします。 説明会を開催,197,70,posters/poster_230.png,202.83871459960938,241.7554931640625,128.99691772460938,1
231,District_3,Party_B,70,1,0.6523771421580704,-0.016398776255788415,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,214,46,posters/poster_231.png,24.200836181640625,168.91952514648438,138.97756958007812,1
232,District_8,Party_C,71,0,0.3310659097299843,-1.7002048745480662,透明性の高い行政と効率的な予算運用を推進します。 政策意見募集中,215,44,posters/poster_232.png,224.7996368408203,196.85726928710938,172.90647888183594,0
233,District_12,Party_D,28,1,0.7263570576957079,0.5283030346669183,透明性の高い行政と効率的な予算運用を推進します。 ライブ配信します,193,51,posters/poster_233.png,135.982177734375,42.17887878417969,216.81280517578125,1
234,District_6,Party_D,36,1,0.7972625097147861,0.07005216311318138,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,204,39,posters/poster_234.png,149.95274353027344,163.92323303222656,52.15869140625,1
235,District_6,Party_C,41,0,0.7734946902324515,1.1618783026081905,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,176,49,posters/poster_235.png,227.7880859375,217.80917358398438,85.08958435058594,1
236,District_45,Party_D,53,0,0.7688649921028654,1.4321701435246332,小さな声を大切に、持続可能な地域をめざします。 政策意見募集中,206,41,posters/poster_236.png,21.230560302734375,179.88619995117188,221.79527282714844,0
237,District_18,Party_A,27,1,0.7703186315517223,-0.27152447549138253,地域の課題に取り組みます。皆さんの声を政策に反映します。 政策意見募集中,204,50,posters/poster_237.png,185.88522338867188,81.09130859375,15.22088623046875,1
238,District_10,Party_D,49,0,0.22385957899314174,0.8065641766809994,地域の課題に取り組みます。皆さんの声を政策に反映します。 ボランティア募集中,188,49,posters/poster_238.png,34.20777893066406,120.01661682128906,186.8677520751953,1
239,District_24,Party_D,38,1,0.3684099293095846,0.20604951787951314,防災・減災を強化し、暮らしを守ります。 応援お願いします,187,44,posters/poster_239.png,78.10733032226562,229.77786254882812,188.86668395996094,1
240,District_24,Party_D,50,0,0.46312309312246136,-0.4923510121395608,地域の課題に取り組みます。皆さんの声を政策に反映します。 説明会を開催,166,57,posters/poster_240.png,70.12330627441406,186.87232971191406,202.83802795410156,0
241,District_21,Party_C,45,0,0.5044471632306854,-1.3429043982696083,安心安全なまちづくり、教育・福祉を充実させます。 応援お願いします,219,41,posters/poster_241.png,13.223373413085938,95.06330871582031,254.7513885498047,1
242,District_34,Party_D,68,1,0.7293551336569086,-1.181942850927521,防災・減災を強化し、暮らしを守ります。 応援お願いします,207,58,posters/poster_242.png,133.98655700683594,132.98878479003906,227.792724609375,0
243,District_14,Party_C,42,0,0.4303033298269877,0.835494277920761,透明性の高い行政と効率的な予算運用を推進します。 ボランティア募集中,198,40,posters/poster_243.png,62.13771057128906,69.1229248046875,37.19012451171875,0
244,District_29,Party_B,57,0,0.3926486582522301,-0.5262945312269738,透明性の高い行政と効率的な予算運用を推進します。 応援お願いします,206,60,posters/poster_244.png,162.92498779296875,176.8954315185547,33.19956970214844,1
245,District_36,Party_C,33,1,0.724219156079807,1.5058182876396564,小さな声を大切に、持続可能な地域をめざします。 ボランティア募集中,210,61,posters/poster_245.png,89.08148193359375,184.87820434570312,114.02842712402344,1
246,District_8,Party_B,64,1,0.6169294242055756,-2.4524069234322625,安心安全なまちづくり、教育・福祉を充実させます。 ボランティア募集中,176,61,posters/poster_246.png,251.72927856445312,13.24920654296875,183.8770751953125,1
247,District_36,Party_C,49,1,0.5913749891551638,1.5579688491529242,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,216,48,posters/poster_247.png,66.12138366699219,44.1646728515625,33.186370849609375,1
248,District_20,Party_D,62,1,0.46785170984094937,0.5280683677462349,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,197,52,posters/poster_248.png,209.81597900390625,208.81820678710938,37.201873779296875,1
249,District_9,Party_C,60,0,0.5154875593239943,0.4886919527092181,地域の課題に取り組みます。皆さんの声を政策に反映します。 政策意見募集中,200,53,posters/poster_249.png,237.7594451904297,175.8944854736328,65.13613891601562,0
250,District_50,Party_B,71,0,0.21526865594345054,1.3103087461196083,安心安全なまちづくり、教育・福祉を充実させます。 政策意見募集中,193,48,posters/poster_250.png,28.21417236328125,63.13885498046875,78.10659790039062,0
251,District_20,Party_B,29,0,0.7050340170468057,1.395683810789956,安心安全なまちづくり、教育・福祉を充実させます。 ライブ配信します,203,39,posters/poster_251.png,115.02461242675781,176.90310668945312,144.96578979492188,0
252,District_6,Party_C,54,0,0.50327307074627,-0.10212844003499932,安心安全なまちづくり、教育・福祉を充実させます。 説明会を開催,163,48,posters/poster_252.png,139.9740447998047,64.13157653808594,154.94305419921875,1
253,District_40,Party_A,39,0,0.27802866950668326,0.4092583875972426,防災・減災を強化し、暮らしを守ります。 ボランティア募集中,216,47,posters/poster_253.png,78.10450744628906,87.08534240722656,171.9061279296875,1
254,District_37,Party_A,42,1,0.7904078979262787,-1.5396665192733199,地域の課題に取り組みます。皆さんの声を政策に反映します。 応援お願いします,193,42,posters/poster_254.png,23.221572875976562,134.98416137695312,107.04362487792969,1
255,District_50,Party_D,46,0,0.703129528941697,-1.4862770299502939,防災・減災を強化し、暮らしを守ります。 応援お願いします,194,54,posters/poster_255.png,253.73109436035156,147.95620727539062,153.94363403320312,1
256,District_31,Party_B,68,0,0.6984131063120462,-1.2416162197960277,透明性の高い行政と効率的な予算運用を推進します。 ライブ配信します,183,43,posters/poster_256.png,231.771728515625,37.197509765625,30.213027954101562,0
257,District_11,Party_D,42,1,0.5416264167093697,0.16626564590073342,透明性の高い行政と効率的な予算運用を推進します。 政策意見募集中,205,48,posters/poster_257.png,236.7832794189453,104.04640197753906,173.90789794921875,1
258,District_39,Party_B,60,1,0.2794234274209835,1.6644402539482102,小さな声を大切に、持続可能な地域をめざします。 ライブ配信します,194,51,posters/poster_258.png,175.89149475097656,203.8286895751953,66.13780212402344,1
259,District_49,Party_C,65,1,0.7664252562952387,1.561906424766106,防災・減災を強化し、暮らしを守ります。 説明会を開催,183,59,posters/poster_259.png,54.1605224609375,162.92239379882812,123.00965881347656,1
260,District_30,Party_A,62,0,0.5376270194134036,2.082348744095585,小さな声を大切に、持続可能な地域をめざします。 政策意見募集中,224,49,posters/poster_260.png,126.003173828125,72.12254333496094,49.17353820800781,1
261,District_4,Party_C,71,1,0.77362828616716,-1.1573199869844844,透明性の高い行政と効率的な予算運用を推進します。 説明会を開催,186,59,posters/poster_261.png,213.82579040527344,127.00105285644531,81.09385681152344,1
262,District_21,Party_C,56,0,0.3871394480025683,0.885458958900338,安心安全なまちづくり、教育・福祉を充実させます。 ボランティア募集中,226,59,posters/poster_262.png,254.72879028320312,238.7627716064453,254.72879028320312,1
263,District_20,Party_D,45,0,0.682662324607703,0.7891340251466785,地域の課題に取り組みます。皆さんの声を政策に反映します。 応援お願いします,190,67,posters/poster_263.png,200.8408660888672,233.76943969726562,123.00961303710938,0
264,District_14,Party_C,32,1,0.2538872925696644,1.209266110968739,地域の課題に取り組みます。皆さんの声を政策に反映します。 応援お願いします,173,64,posters/poster_264.png,143.96414184570312,252.72698974609375,239.75515747070312,1
